,Community,Long,Lat,ProjectionScenario,TotalChangeValue,TotalChangeVolume,Poverty,Labor.Force,Housing.Characteristics,Population.Composition,Personal.Disruption,Housing.Disruption,Retiree.Migration,Urban.Sprawl,Commercial.Engagement,Commercial.Reliance,Recreational.Engagement,Recreational.Reliance,Sea.Level.Rise.Risk,Storm.Surge.Risk
108,BELFORD_NJ,-74.08681,40.42594,Future_2100_rcp85_warm_percdiff.combo.b,42.590495,161.6307751,-0.6376,-0.8036,-1.542,-0.3754,-0.2914,2.275,-0.7524,0.2948,1.24825,0.753,NA,NA,0.199,0.703
109,BEVERLY_MA,-70.88005,42.55843,Future_2055_rcp45_cold_percdiff.combo.b,6.222308595,6.140264558,-0.3122,-0.5,-0.1958,-0.6424,-0.486,-0.293,-0.3664,0.6774,0.325,-0.1145,NA,NA,-0.253,-0.583
110,BEVERLY_MA,-70.88005,42.55843,Future_2055_rcp45_mean_percdiff.combo.b,-15.88191029,-15.77638741,-0.3122,-0.5,-0.1958,-0.6424,-0.486,-0.293,-0.3664,0.6774,0.325,-0.1145,NA,NA,-0.253,-0.583
111,BEVERLY_MA,-70.88005,42.55843,Future_2055_rcp45_warm_percdiff.combo.b,-47.50377372,-47.24653029,-0.3122,-0.5,-0.1958,-0.6424,-0.486,-0.293,-0.3664,0.6774,0.325,-0.1145,NA,NA,-0.253,-0.583
112,BEVERLY_MA,-70.88005,42.55843,Future_2055_rcp85_cold_percdiff.combo.b,-5.101227663,-5.04562819,-0.3122,-0.5,-0.1958,-0.6424,-0.486,-0.293,-0.3664,0.6774,0.325,-0.1145,NA,NA,-0.253,-0.583
113,BEVERLY_MA,-70.88005,42.55843,Future_2055_rcp85_mean_percdiff.combo.b,-30.96647901,-30.76804732,-0.3122,-0.5,-0.1958,-0.6424,-0.486,-0.293,-0.3664,0.6774,0.325,-0.1145,NA,NA,-0.253,-0.583
114,BEVERLY_MA,-70.88005,42.55843,Future_2055_rcp85_warm_percdiff.combo.b,-60.02636169,-59.75481992,-0.3122,-0.5,-0.1958,-0.6424,-0.486,-0.293,-0.3664,0.6774,0.325,-0.1145,NA,NA,-0.253,-0.583
115,BEVERLY_MA,-70.88005,42.55843,Future_2100_rcp45_cold_percdiff.combo.b,-0.742321808,-0.727640931,-0.3122,-0.5,-0.1958,-0.6424,-0.486,-0.293,-0.3664,0.6774,0.325,-0.1145,NA,NA,-0.253,-0.583
116,BEVERLY_MA,-70.88005,42.55843,Future_2100_rcp45_mean_percdiff.combo.b,-25.04768669,-24.88752967,-0.3122,-0.5,-0.1958,-0.6424,-0.486,-0.293,-0.3664,0.6774,0.325,-0.1145,NA,NA,-0.253,-0.583
117,BEVERLY_MA,-70.88005,42.55843,Future_2100_rcp45_warm_percdiff.combo.b,-52.64373544,-52.37133718,-0.3122,-0.5,-0.1958,-0.6424,-0.486,-0.293,-0.3664,0.6774,0.325,-0.1145,NA,NA,-0.253,-0.583
118,BEVERLY_MA,-70.88005,42.55843,Future_2100_rcp85_cold_percdiff.combo.b,-32.44087167,-32.26072029,-0.3122,-0.5,-0.1958,-0.6424,-0.486,-0.293,-0.3664,0.6774,0.325,-0.1145,NA,NA,-0.253,-0.583
119,BEVERLY_MA,-70.88005,42.55843,Future_2100_rcp85_mean_percdiff.combo.b,-68.50792651,-68.2804481,-0.3122,-0.5,-0.1958,-0.6424,-0.486,-0.293,-0.3664,0.6774,0.325,-0.1145,NA,NA,-0.253,-0.583
120,BEVERLY_MA,-70.88005,42.55843,Future_2100_rcp85_warm_percdiff.combo.b,-85.48210975,-85.26773754,-0.3122,-0.5,-0.1958,-0.6424,-0.486,-0.293,-0.3664,0.6774,0.325,-0.1145,NA,NA,-0.253,-0.583
121,BLUE HILL_ME,-68.58669,44.41397,Future_2055_rcp45_cold_percdiff.combo.b,-20.74748344,-20.30457175,0.62,-0.1878,0.7254,-0.896,-0.1934,-1.266,-0.1154,-1.5498,0.12175,-0.0105,NA,NA,-0.272,-0.625
122,BLUE HILL_ME,-68.58669,44.41397,Future_2055_rcp45_mean_percdiff.combo.b,-26.24885594,-25.08300131,0.62,-0.1878,0.7254,-0.896,-0.1934,-1.266,-0.1154,-1.5498,0.12175,-0.0105,NA,NA,-0.272,-0.625
123,BLUE HILL_ME,-68.58669,44.41397,Future_2055_rcp45_warm_percdiff.combo.b,-33.46266656,-32.49311693,0.62,-0.1878,0.7254,-0.896,-0.1934,-1.266,-0.1154,-1.5498,0.12175,-0.0105,NA,NA,-0.272,-0.625
124,BLUE HILL_ME,-68.58669,44.41397,Future_2055_rcp85_cold_percdiff.combo.b,-23.8701927,-23.07848434,0.62,-0.1878,0.7254,-0.896,-0.1934,-1.266,-0.1154,-1.5498,0.12175,-0.0105,NA,NA,-0.272,-0.625
125,BLUE HILL_ME,-68.58669,44.41397,Future_2055_rcp85_mean_percdiff.combo.b,-27.95625813,-26.66183275,0.62,-0.1878,0.7254,-0.896,-0.1934,-1.266,-0.1154,-1.5498,0.12175,-0.0105,NA,NA,-0.272,-0.625
126,BLUE HILL_ME,-68.58669,44.41397,Future_2055_rcp85_warm_percdiff.combo.b,-44.26791172,-44.2108946,0.62,-0.1878,0.7254,-0.896,-0.1934,-1.266,-0.1154,-1.5498,0.12175,-0.0105,NA,NA,-0.272,-0.625
127,BLUE HILL_ME,-68.58669,44.41397,Future_2100_rcp45_cold_percdiff.combo.b,-20.97372023,-20.36564521,0.62,-0.1878,0.7254,-0.896,-0.1934,-1.266,-0.1154,-1.5498,0.12175,-0.0105,NA,NA,-0.272,-0.625
128,BLUE HILL_ME,-68.58669,44.41397,Future_2100_rcp45_mean_percdiff.combo.b,-26.29138712,-24.94464122,0.62,-0.1878,0.7254,-0.896,-0.1934,-1.266,-0.1154,-1.5498,0.12175,-0.0105,NA,NA,-0.272,-0.625
129,BLUE HILL_ME,-68.58669,44.41397,Future_2100_rcp45_warm_percdiff.combo.b,-39.49722096,-39.15146213,0.62,-0.1878,0.7254,-0.896,-0.1934,-1.266,-0.1154,-1.5498,0.12175,-0.0105,NA,NA,-0.272,-0.625
130,BLUE HILL_ME,-68.58669,44.41397,Future_2100_rcp85_cold_percdiff.combo.b,-39.391008,-38.77847545,0.62,-0.1878,0.7254,-0.896,-0.1934,-1.266,-0.1154,-1.5498,0.12175,-0.0105,NA,NA,-0.272,-0.625
131,BLUE HILL_ME,-68.58669,44.41397,Future_2100_rcp85_mean_percdiff.combo.b,-60.20553332,-61.27618855,0.62,-0.1878,0.7254,-0.896,-0.1934,-1.266,-0.1154,-1.5498,0.12175,-0.0105,NA,NA,-0.272,-0.625
132,BLUE HILL_ME,-68.58669,44.41397,Future_2100_rcp85_warm_percdiff.combo.b,-72.81999842,-74.6974547,0.62,-0.1878,0.7254,-0.896,-0.1934,-1.266,-0.1154,-1.5498,0.12175,-0.0105,NA,NA,-0.272,-0.625
133,BOOTHBAY HARBOR_ME,-69.6281,43.8523,Future_2055_rcp45_cold_percdiff.combo.b,-9.334542996,-7.472480899,-0.5348,0.9222,0.4562,-1.0642,-0.731,0.4526,1.1774,-0.6986,0.67875,0.2955,NA,NA,-0.244,-0.519
134,BOOTHBAY HARBOR_ME,-69.6281,43.8523,Future_2055_rcp45_mean_percdiff.combo.b,-24.65900931,-22.47888421,-0.5348,0.9222,0.4562,-1.0642,-0.731,0.4526,1.1774,-0.6986,0.67875,0.2955,NA,NA,-0.244,-0.519
135,BOOTHBAY HARBOR_ME,-69.6281,43.8523,Future_2055_rcp45_warm_percdiff.combo.b,-48.78948693,-44.75978498,-0.5348,0.9222,0.4562,-1.0642,-0.731,0.4526,1.1774,-0.6986,0.67875,0.2955,NA,NA,-0.244,-0.519
136,BOOTHBAY HARBOR_ME,-69.6281,43.8523,Future_2055_rcp85_cold_percdiff.combo.b,-15.37935138,-14.3550059,-0.5348,0.9222,0.4562,-1.0642,-0.731,0.4526,1.1774,-0.6986,0.67875,0.2955,NA,NA,-0.244,-0.519
137,BOOTHBAY HARBOR_ME,-69.6281,43.8523,Future_2055_rcp85_mean_percdiff.combo.b,-36.19518809,-33.36798106,-0.5348,0.9222,0.4562,-1.0642,-0.731,0.4526,1.1774,-0.6986,0.67875,0.2955,NA,NA,-0.244,-0.519
138,BOOTHBAY HARBOR_ME,-69.6281,43.8523,Future_2055_rcp85_warm_percdiff.combo.b,-59.56988061,-54.22105497,-0.5348,0.9222,0.4562,-1.0642,-0.731,0.4526,1.1774,-0.6986,0.67875,0.2955,NA,NA,-0.244,-0.519
139,BOOTHBAY HARBOR_ME,-69.6281,43.8523,Future_2100_rcp45_cold_percdiff.combo.b,-13.452024,-11.81230885,-0.5348,0.9222,0.4562,-1.0642,-0.731,0.4526,1.1774,-0.6986,0.67875,0.2955,NA,NA,-0.244,-0.519
140,BOOTHBAY HARBOR_ME,-69.6281,43.8523,Future_2100_rcp45_mean_percdiff.combo.b,-31.41640405,-28.94237602,-0.5348,0.9222,0.4562,-1.0642,-0.731,0.4526,1.1774,-0.6986,0.67875,0.2955,NA,NA,-0.244,-0.519
141,BOOTHBAY HARBOR_ME,-69.6281,43.8523,Future_2100_rcp45_warm_percdiff.combo.b,-53.21219849,-48.61060113,-0.5348,0.9222,0.4562,-1.0642,-0.731,0.4526,1.1774,-0.6986,0.67875,0.2955,NA,NA,-0.244,-0.519
142,BOOTHBAY HARBOR_ME,-69.6281,43.8523,Future_2100_rcp85_cold_percdiff.combo.b,-39.38383736,-36.55399965,-0.5348,0.9222,0.4562,-1.0642,-0.731,0.4526,1.1774,-0.6986,0.67875,0.2955,NA,NA,-0.244,-0.519
143,BOOTHBAY HARBOR_ME,-69.6281,43.8523,Future_2100_rcp85_mean_percdiff.combo.b,-68.69417564,-62.45733644,-0.5348,0.9222,0.4562,-1.0642,-0.731,0.4526,1.1774,-0.6986,0.67875,0.2955,NA,NA,-0.244,-0.519
144,BOOTHBAY HARBOR_ME,-69.6281,43.8523,Future_2100_rcp85_warm_percdiff.combo.b,-81.38023845,-73.5836517,-0.5348,0.9222,0.4562,-1.0642,-0.731,0.4526,1.1774,-0.6986,0.67875,0.2955,NA,NA,-0.244,-0.519
145,BOSTON_MA,-71.05888,42.36008,Future_2055_rcp45_cold_percdiff.combo.b,34.09915473,43.26359491,0.9322,-0.7658,-0.0766,0.7422,0.4936,0.477,-1.0072,1.2998,3.327,-0.11975,NA,NA,0.545,0.368
146,BOSTON_MA,-71.05888,42.36008,Future_2055_rcp45_mean_percdiff.combo.b,-33.70065596,-32.14875907,0.9322,-0.7658,-0.0766,0.7422,0.4936,0.477,-1.0072,1.2998,3.327,-0.11975,NA,NA,0.545,0.368
147,BOSTON_MA,-71.05888,42.36008,Future_2055_rcp45_warm_percdiff.combo.b,-54.39508974,-55.99631036,0.9322,-0.7658,-0.0766,0.7422,0.4936,0.477,-1.0072,1.2998,3.327,-0.11975,NA,NA,0.545,0.368
148,BOSTON_MA,-71.05888,42.36008,Future_2055_rcp85_cold_percdiff.combo.b,8.878592255,11.70789261,0.9322,-0.7658,-0.0766,0.7422,0.4936,0.477,-1.0072,1.2998,3.327,-0.11975,NA,NA,0.545,0.368
149,BOSTON_MA,-71.05888,42.36008,Future_2055_rcp85_mean_percdiff.combo.b,-44.90651514,-45.56982673,0.9322,-0.7658,-0.0766,0.7422,0.4936,0.477,-1.0072,1.2998,3.327,-0.11975,NA,NA,0.545,0.368
150,BOSTON_MA,-71.05888,42.36008,Future_2055_rcp85_warm_percdiff.combo.b,-59.35770182,-62.15482761,0.9322,-0.7658,-0.0766,0.7422,0.4936,0.477,-1.0072,1.2998,3.327,-0.11975,NA,NA,0.545,0.368
151,BOSTON_MA,-71.05888,42.36008,Future_2100_rcp45_cold_percdiff.combo.b,16.533207,22.92821328,0.9322,-0.7658,-0.0766,0.7422,0.4936,0.477,-1.0072,1.2998,3.327,-0.11975,NA,NA,0.545,0.368
152,BOSTON_MA,-71.05888,42.36008,Future_2100_rcp45_mean_percdiff.combo.b,-41.67481052,-41.83614721,0.9322,-0.7658,-0.0766,0.7422,0.4936,0.477,-1.0072,1.2998,3.327,-0.11975,NA,NA,0.545,0.368
153,BOSTON_MA,-71.05888,42.36008,Future_2100_rcp45_warm_percdiff.combo.b,-57.05001442,-58.84979358,0.9322,-0.7658,-0.0766,0.7422,0.4936,0.477,-1.0072,1.2998,3.327,-0.11975,NA,NA,0.545,0.368
154,BOSTON_MA,-71.05888,42.36008,Future_2100_rcp85_cold_percdiff.combo.b,-45.86371998,-47.30452086,0.9322,-0.7658,-0.0766,0.7422,0.4936,0.477,-1.0072,1.2998,3.327,-0.11975,NA,NA,0.545,0.368
155,BOSTON_MA,-71.05888,42.36008,Future_2100_rcp85_mean_percdiff.combo.b,-61.32135308,-64.50027665,0.9322,-0.7658,-0.0766,0.7422,0.4936,0.477,-1.0072,1.2998,3.327,-0.11975,NA,NA,0.545,0.368
156,BOSTON_MA,-71.05888,42.36008,Future_2100_rcp85_warm_percdiff.combo.b,-72.57983658,-79.82296982,0.9322,-0.7658,-0.0766,0.7422,0.4936,0.477,-1.0072,1.2998,3.327,-0.11975,NA,NA,0.545,0.368
157,BREMEN_ME,-69.40267,43.99287,Future_2055_rcp45_cold_percdiff.combo.b,7.216392936,6.477085085,-0.9582,0.2304,0.8046,-1.113,-0.8142,-0.5514,0.5974,-0.9374,0.1565,0.26025,NA,NA,-0.26,-0.572
158,BREMEN_ME,-69.40267,43.99287,Future_2055_rcp45_mean_percdiff.combo.b,-7.304379669,-6.611531799,-0.9582,0.2304,0.8046,-1.113,-0.8142,-0.5514,0.5974,-0.9374,0.1565,0.26025,NA,NA,-0.26,-0.572
159,BREMEN_ME,-69.40267,43.99287,Future_2055_rcp45_warm_percdiff.combo.b,-29.48496067,-26.98162055,-0.9582,0.2304,0.8046,-1.113,-0.8142,-0.5514,0.5974,-0.9374,0.1565,0.26025,NA,NA,-0.26,-0.572
160,BREMEN_ME,-69.40267,43.99287,Future_2055_rcp85_cold_percdiff.combo.b,16.02231875,13.81800247,-0.9582,0.2304,0.8046,-1.113,-0.8142,-0.5514,0.5974,-0.9374,0.1565,0.26025,NA,NA,-0.26,-0.572
161,BREMEN_ME,-69.40267,43.99287,Future_2055_rcp85_mean_percdiff.combo.b,-18.3135453,-16.78117906,-0.9582,0.2304,0.8046,-1.113,-0.8142,-0.5514,0.5974,-0.9374,0.1565,0.26025,NA,NA,-0.26,-0.572
162,BREMEN_ME,-69.40267,43.99287,Future_2055_rcp85_warm_percdiff.combo.b,-42.06715594,-38.22503394,-0.9582,0.2304,0.8046,-1.113,-0.8142,-0.5514,0.5974,-0.9374,0.1565,0.26025,NA,NA,-0.26,-0.572
163,BREMEN_ME,-69.40267,43.99287,Future_2100_rcp45_cold_percdiff.combo.b,4.648383677,4.099287128,-0.9582,0.2304,0.8046,-1.113,-0.8142,-0.5514,0.5974,-0.9374,0.1565,0.26025,NA,NA,-0.26,-0.572
164,BREMEN_ME,-69.40267,43.99287,Future_2100_rcp45_mean_percdiff.combo.b,-13.57909297,-12.41643961,-0.9582,0.2304,0.8046,-1.113,-0.8142,-0.5514,0.5974,-0.9374,0.1565,0.26025,NA,NA,-0.26,-0.572
165,BREMEN_ME,-69.40267,43.99287,Future_2100_rcp45_warm_percdiff.combo.b,-34.77340372,-31.67070369,-0.9582,0.2304,0.8046,-1.113,-0.8142,-0.5514,0.5974,-0.9374,0.1565,0.26025,NA,NA,-0.26,-0.572
166,BREMEN_ME,-69.40267,43.99287,Future_2100_rcp85_cold_percdiff.combo.b,-18.57869167,-17.26579195,-0.9582,0.2304,0.8046,-1.113,-0.8142,-0.5514,0.5974,-0.9374,0.1565,0.26025,NA,NA,-0.26,-0.572
167,BREMEN_ME,-69.40267,43.99287,Future_2100_rcp85_mean_percdiff.combo.b,-52.23680634,-47.39969035,-0.9582,0.2304,0.8046,-1.113,-0.8142,-0.5514,0.5974,-0.9374,0.1565,0.26025,NA,NA,-0.26,-0.572
168,BREMEN_ME,-69.40267,43.99287,Future_2100_rcp85_warm_percdiff.combo.b,-66.27067216,-59.84007261,-0.9582,0.2304,0.8046,-1.113,-0.8142,-0.5514,0.5974,-0.9374,0.1565,0.26025,NA,NA,-0.26,-0.572
169,BRISTOL_NEW_HARBOR_PEMAQUID_ME,-69.49541,43.92481,Future_2055_rcp45_cold_percdiff.combo.b,-0.571053907,-0.228538287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,BRISTOL_NEW_HARBOR_PEMAQUID_ME,-69.49541,43.92481,Future_2055_rcp45_mean_percdiff.combo.b,-15.59477436,-13.03569877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171,BRISTOL_NEW_HARBOR_PEMAQUID_ME,-69.49541,43.92481,Future_2055_rcp45_warm_percdiff.combo.b,-38.73279636,-32.30700686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172,BRISTOL_NEW_HARBOR_PEMAQUID_ME,-69.49541,43.92481,Future_2055_rcp85_cold_percdiff.combo.b,-3.839876952,-3.358155349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,BRISTOL_NEW_HARBOR_PEMAQUID_ME,-69.49541,43.92481,Future_2055_rcp85_mean_percdiff.combo.b,-25.68028538,-21.49135315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,BRISTOL_NEW_HARBOR_PEMAQUID_ME,-69.49541,43.92481,Future_2055_rcp85_warm_percdiff.combo.b,-49.5789124,-41.23442513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,BRISTOL_NEW_HARBOR_PEMAQUID_ME,-69.49541,43.92481,Future_2100_rcp45_cold_percdiff.combo.b,-2.941650059,-2.396151406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,BRISTOL_NEW_HARBOR_PEMAQUID_ME,-69.49541,43.92481,Future_2100_rcp45_mean_percdiff.combo.b,-21.51322169,-18.00961999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,BRISTOL_NEW_HARBOR_PEMAQUID_ME,-69.49541,43.92481,Future_2100_rcp45_warm_percdiff.combo.b,-43.57308539,-36.28208009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,BRISTOL_NEW_HARBOR_PEMAQUID_ME,-69.49541,43.92481,Future_2100_rcp85_cold_percdiff.combo.b,-28.20045727,-23.65544539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,BRISTOL_NEW_HARBOR_PEMAQUID_ME,-69.49541,43.92481,Future_2100_rcp85_mean_percdiff.combo.b,-58.14383418,-48.31754642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,BRISTOL_NEW_HARBOR_PEMAQUID_ME,-69.49541,43.92481,Future_2100_rcp85_warm_percdiff.combo.b,-72.1049825,-59.78891853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,BRISTOL_RI,-71.2662,41.67711,Future_2055_rcp45_cold_percdiff.combo.b,0.522909966,0.143563824,-0.375,-0.1016,-0.0268,-0.6714,-0.299,0.211,0.0486,-0.0704,0.013,-0.1165,NA,NA,-0.188,-0.354
182,BRISTOL_RI,-71.2662,41.67711,Future_2055_rcp45_mean_percdiff.combo.b,-0.972639582,1.908448943,-0.375,-0.1016,-0.0268,-0.6714,-0.299,0.211,0.0486,-0.0704,0.013,-0.1165,NA,NA,-0.188,-0.354
183,BRISTOL_RI,-71.2662,41.67711,Future_2055_rcp45_warm_percdiff.combo.b,1.422847069,20.84508835,-0.375,-0.1016,-0.0268,-0.6714,-0.299,0.211,0.0486,-0.0704,0.013,-0.1165,NA,NA,-0.188,-0.354
184,BRISTOL_RI,-71.2662,41.67711,Future_2055_rcp85_cold_percdiff.combo.b,-2.300102496,-5.303056717,-0.375,-0.1016,-0.0268,-0.6714,-0.299,0.211,0.0486,-0.0704,0.013,-0.1165,NA,NA,-0.188,-0.354
185,BRISTOL_RI,-71.2662,41.67711,Future_2055_rcp85_mean_percdiff.combo.b,-0.065508748,9.99104854,-0.375,-0.1016,-0.0268,-0.6714,-0.299,0.211,0.0486,-0.0704,0.013,-0.1165,NA,NA,-0.188,-0.354
186,BRISTOL_RI,-71.2662,41.67711,Future_2055_rcp85_warm_percdiff.combo.b,1.779719919,24.19569339,-0.375,-0.1016,-0.0268,-0.6714,-0.299,0.211,0.0486,-0.0704,0.013,-0.1165,NA,NA,-0.188,-0.354
187,BRISTOL_RI,-71.2662,41.67711,Future_2100_rcp45_cold_percdiff.combo.b,-1.741586341,-4.724986676,-0.375,-0.1016,-0.0268,-0.6714,-0.299,0.211,0.0486,-0.0704,0.013,-0.1165,NA,NA,-0.188,-0.354
188,BRISTOL_RI,-71.2662,41.67711,Future_2100_rcp45_mean_percdiff.combo.b,-0.253405944,9.567814837,-0.375,-0.1016,-0.0268,-0.6714,-0.299,0.211,0.0486,-0.0704,0.013,-0.1165,NA,NA,-0.188,-0.354
189,BRISTOL_RI,-71.2662,41.67711,Future_2100_rcp45_warm_percdiff.combo.b,1.571085383,24.17943534,-0.375,-0.1016,-0.0268,-0.6714,-0.299,0.211,0.0486,-0.0704,0.013,-0.1165,NA,NA,-0.188,-0.354
190,BRISTOL_RI,-71.2662,41.67711,Future_2100_rcp85_cold_percdiff.combo.b,-0.222841255,3.1884935,-0.375,-0.1016,-0.0268,-0.6714,-0.299,0.211,0.0486,-0.0704,0.013,-0.1165,NA,NA,-0.188,-0.354
191,BRISTOL_RI,-71.2662,41.67711,Future_2100_rcp85_mean_percdiff.combo.b,1.502284496,24.9749701,-0.375,-0.1016,-0.0268,-0.6714,-0.299,0.211,0.0486,-0.0704,0.013,-0.1165,NA,NA,-0.188,-0.354
192,BRISTOL_RI,-71.2662,41.67711,Future_2100_rcp85_warm_percdiff.combo.b,-0.946836391,15.99252087,-0.375,-0.1016,-0.0268,-0.6714,-0.299,0.211,0.0486,-0.0704,0.013,-0.1165,NA,NA,-0.188,-0.354
193,BRUNSWICK_ME,-69.967,43.91402,Future_2055_rcp45_cold_percdiff.combo.b,-0.301333013,-0.835184302,-0.0682,0.1298,0.883,-0.8234,-0.325,-0.5532,0.4416,-0.454,0.07225,-0.108,NA,NA,-0.21,-0.511
194,BRUNSWICK_ME,-69.967,43.91402,Future_2055_rcp45_mean_percdiff.combo.b,-1.212186948,-3.262044437,-0.0682,0.1298,0.883,-0.8234,-0.325,-0.5532,0.4416,-0.454,0.07225,-0.108,NA,NA,-0.21,-0.511
195,BRUNSWICK_ME,-69.967,43.91402,Future_2055_rcp45_warm_percdiff.combo.b,-3.082897045,-8.389436327,-0.0682,0.1298,0.883,-0.8234,-0.325,-0.5532,0.4416,-0.454,0.07225,-0.108,NA,NA,-0.21,-0.511
196,BRUNSWICK_ME,-69.967,43.91402,Future_2055_rcp85_cold_percdiff.combo.b,-0.716105309,-1.902022027,-0.0682,0.1298,0.883,-0.8234,-0.325,-0.5532,0.4416,-0.454,0.07225,-0.108,NA,NA,-0.21,-0.511
197,BRUNSWICK_ME,-69.967,43.91402,Future_2055_rcp85_mean_percdiff.combo.b,-2.244191045,-6.097515327,-0.0682,0.1298,0.883,-0.8234,-0.325,-0.5532,0.4416,-0.454,0.07225,-0.108,NA,NA,-0.21,-0.511
198,BRUNSWICK_ME,-69.967,43.91402,Future_2055_rcp85_warm_percdiff.combo.b,-3.997443446,-10.89851609,-0.0682,0.1298,0.883,-0.8234,-0.325,-0.5532,0.4416,-0.454,0.07225,-0.108,NA,NA,-0.21,-0.511
199,BRUNSWICK_ME,-69.967,43.91402,Future_2100_rcp45_cold_percdiff.combo.b,-0.487715248,-1.285591027,-0.0682,0.1298,0.883,-0.8234,-0.325,-0.5532,0.4416,-0.454,0.07225,-0.108,NA,NA,-0.21,-0.511
200,BRUNSWICK_ME,-69.967,43.91402,Future_2100_rcp45_mean_percdiff.combo.b,-1.861619997,-5.044403887,-0.0682,0.1298,0.883,-0.8234,-0.325,-0.5532,0.4416,-0.454,0.07225,-0.108,NA,NA,-0.21,-0.511
201,BRUNSWICK_ME,-69.967,43.91402,Future_2100_rcp45_warm_percdiff.combo.b,-3.349516675,-9.115833127,-0.0682,0.1298,0.883,-0.8234,-0.325,-0.5532,0.4416,-0.454,0.07225,-0.108,NA,NA,-0.21,-0.511
202,BRUNSWICK_ME,-69.967,43.91402,Future_2100_rcp85_cold_percdiff.combo.b,-2.166226428,-5.877910267,-0.0682,0.1298,0.883,-0.8234,-0.325,-0.5532,0.4416,-0.454,0.07225,-0.108,NA,NA,-0.21,-0.511
203,BRUNSWICK_ME,-69.967,43.91402,Future_2100_rcp85_mean_percdiff.combo.b,-4.569712127,-12.48432525,-0.0682,0.1298,0.883,-0.8234,-0.325,-0.5532,0.4416,-0.454,0.07225,-0.108,NA,NA,-0.21,-0.511
204,BRUNSWICK_ME,-69.967,43.91402,Future_2100_rcp85_warm_percdiff.combo.b,-5.709617352,-15.57854211,-0.0682,0.1298,0.883,-0.8234,-0.325,-0.5532,0.4416,-0.454,0.07225,-0.108,NA,NA,-0.21,-0.511
205,BUCKS HARBOR_ME,-67.38776,44.64195,Future_2055_rcp45_cold_percdiff.combo.b,-9.959777058,-3.669428806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,BUCKS HARBOR_ME,-67.38776,44.64195,Future_2055_rcp45_mean_percdiff.combo.b,-15.82314158,-8.394259538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,BUCKS HARBOR_ME,-67.38776,44.64195,Future_2055_rcp45_warm_percdiff.combo.b,-28.31498615,-25.30013646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,BUCKS HARBOR_ME,-67.38776,44.64195,Future_2055_rcp85_cold_percdiff.combo.b,-10.6530233,-5.451530562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,BUCKS HARBOR_ME,-67.38776,44.64195,Future_2055_rcp85_mean_percdiff.combo.b,-21.41305075,-19.01406569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,BUCKS HARBOR_ME,-67.38776,44.64195,Future_2055_rcp85_warm_percdiff.combo.b,-41.49588621,-40.05115406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,BUCKS HARBOR_ME,-67.38776,44.64195,Future_2100_rcp45_cold_percdiff.combo.b,-9.485844184,-1.478589498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,BUCKS HARBOR_ME,-67.38776,44.64195,Future_2100_rcp45_mean_percdiff.combo.b,-18.23560325,-14.41952664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,BUCKS HARBOR_ME,-67.38776,44.64195,Future_2100_rcp45_warm_percdiff.combo.b,-35.71945686,-34.26993882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,BUCKS HARBOR_ME,-67.38776,44.64195,Future_2100_rcp85_cold_percdiff.combo.b,-29.91409595,-30.87636754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,BUCKS HARBOR_ME,-67.38776,44.64195,Future_2100_rcp85_mean_percdiff.combo.b,-58.00940611,-59.90936586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,BUCKS HARBOR_ME,-67.38776,44.64195,Future_2100_rcp85_warm_percdiff.combo.b,-74.09671491,-73.29065542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
